Frame Number, Queue Density, Dynamic Density
392, 0.251628, 0
393, 0.250841, 0
394, 0.254591, 0
395, 0.253692, 0
396, 0.253152, 0
397, 0.254711, 0
398, 0.255887, 0
399, 0.255934, 0
400, 0.254232, 0
401, 0.254294, 0
402, 0.257014, 0
403, 0.260486, 0
404, 0.265467, 0
405, 0.2686, 0
406, 0.273353, 0
407, 0.277982, 0
408, 0.281424, 0
409, 0.287612, 0
410, 0.295448, 0
411, 0.298654, 0
412, 0.30505, 0
413, 0.310008, 0
414, 0.31554, 0
415, 0.320093, 0
416, 0.325486, 0
417, 0.328974, 0
418, 0.331674, 0
419, 0.335286, 0
420, 0.343017, 0
421, 0.350073, 0
422, 0.353673, 0
423, 0.355934, 0
424, 0.363422, 0
425, 0.371505, 0
426, 0.373696, 0
427, 0.380417, 0
428, 0.385123, 0
429, 0.388681, 0
430, 0.394688, 0
431, 0.399352, 0
432, 0.401647, 0
433, 0.406674, 0
434, 0.411991, 0
435, 0.412373, 0
436, 0.413214, 0
437, 0.417245, 0
438, 0.41897, 0
439, 0.422357, 0
440, 0.421485, 0
441, 0.421528, 0
442, 0.424969, 0
443, 0.426944, 0
444, 0.425424, 0
445, 0.417022, 0
446, 0.419564, 0
447, 0.425579, 0
448, 0.425247, 0
449, 0.428372, 0
450, 0.429861, 0
451, 0.429475, 0
452, 0.431752, 0
453, 0.434483, 0
454, 0.438792, 0
455, 0.440486, 0
456, 0.441119, 0
457, 0.442068, 0
458, 0.444522, 0
459, 0.443927, 0
460, 0.446474, 0
461, 0.448117, 0
462, 0.447901, 0
463, 0.447894, 0
464, 0.449097, 0
465, 0.449792, 0
466, 0.44848, 0
467, 0.447793, 0
468, 0.446343, 0
469, 0.449853, 0
470, 0.45098, 0
471, 0.453542, 0
472, 0.455058, 0
473, 0.452184, 0
474, 0.455671, 0
475, 0.456022, 0
476, 0.456304, 0
477, 0.454684, 0
478, 0.456451, 0
479, 0.457793, 0
480, 0.458503, 0
481, 0.458434, 0
482, 0.459568, 0
483, 0.460328, 0
484, 0.461647, 0
485, 0.462789, 0
