Frame Number, Queue Density, Dynamic Density
768, 0.627469, 0.000000
769, 0.627348, 0.000000
770, 0.630723, 0.000000
771, 0.631821, 0.000000
772, 0.633018, 0.000000
773, 0.634230, 0.000000
774, 0.635552, 0.000000
775, 0.637568, 0.000000
776, 0.639551, 0.000000
777, 0.641998, 0.000000
778, 0.644153, 0.000000
779, 0.644501, 0.000000
780, 0.645277, 0.000000
781, 0.646116, 0.000000
782, 0.647306, 0.000000
783, 0.648620, 0.000000
784, 0.649784, 0.000000
785, 0.650625, 0.000000
786, 0.650591, 0.000000
787, 0.651137, 0.000000
788, 0.651382, 0.000000
789, 0.651601, 0.000000
790, 0.651926, 0.000000
791, 0.652657, 0.000000
792, 0.653533, 0.000000
793, 0.654546, 0.000000
794, 0.656215, 0.000000
795, 0.651112, 0.000000
796, 0.649405, 0.000000
797, 0.648100, 0.000000
798, 0.647701, 0.000000
799, 0.647030, 0.000000
800, 0.646302, 0.000000
801, 0.645462, 0.000000
802, 0.644227, 0.000000
803, 0.643232, 0.000000
804, 0.644490, 0.000000
805, 0.646985, 0.000000
806, 0.649107, 0.000000
807, 0.650514, 0.000000
808, 0.652410, 0.000000
809, 0.653258, 0.000000
810, 0.654658, 0.000000
811, 0.655282, 0.000000
812, 0.656529, 0.000000
813, 0.657996, 0.000000
814, 0.659463, 0.000000
815, 0.660040, 0.000000
816, 0.660788, 0.000000
817, 0.661953, 0.000000
818, 0.662798, 0.000000
819, 0.663967, 0.000000
820, 0.664563, 0.000000
821, 0.665249, 0.000000
822, 0.665380, 0.000000
823, 0.665509, 0.000000
824, 0.666297, 0.000000
825, 0.666671, 0.000000
826, 0.666721, 0.000000
827, 0.666976, 0.000000
828, 0.667506, 0.000000
829, 0.668269, 0.000000
830, 0.668894, 0.000000
831, 0.670194, 0.000000
832, 0.671214, 0.000000
833, 0.672015, 0.000000
834, 0.672946, 0.000000
835, 0.673763, 0.000000
836, 0.674806, 0.000000
837, 0.675976, 0.000000
838, 0.676698, 0.000000
839, 0.678169, 0.000000
840, 0.678678, 0.000000
841, 0.679265, 0.000000
842, 0.680385, 0.000000
843, 0.681565, 0.000000
844, 0.682601, 0.000000
845, 0.682210, 0.000000
846, 0.682117, 0.000000
847, 0.682038, 0.000000
848, 0.681746, 0.000000
849, 0.681329, 0.000000
850, 0.681743, 0.000000
851, 0.681106, 0.000000
852, 0.680930, 0.000000
853, 0.680346, 0.000000
854, 0.680561, 0.000000
855, 0.680586, 0.000000
856, 0.681417, 0.000000
857, 0.681657, 0.000000
858, 0.682581, 0.000000
859, 0.682887, 0.000000
860, 0.683581, 0.000000
861, 0.684194, 0.000000
862, 0.685216, 0.000000
863, 0.686165, 0.000000
864, 0.687828, 0.000000
865, 0.688518, 0.000000
866, 0.688813, 0.000000
867, 0.689196, 0.000000
868, 0.689499, 0.000000
869, 0.689768, 0.000000
870, 0.687516, 0.000000
871, 0.686431, 0.000000
872, 0.685597, 0.000000
873, 0.683863, 0.000000
874, 0.682793, 0.000000
875, 0.681640, 0.000000
876, 0.680375, 0.000000
877, 0.679343, 0.000000
878, 0.678488, 0.000000
879, 0.678433, 0.000000
880, 0.675622, 0.000000
881, 0.673832, 0.000000
882, 0.672441, 0.000000
883, 0.670957, 0.000000
884, 0.669376, 0.000000
885, 0.668410, 0.000000
886, 0.667646, 0.000000
887, 0.666117, 0.000000
888, 0.664616, 0.000000
889, 0.665049, 0.000000
890, 0.666008, 0.000000
891, 0.666185, 0.000000
892, 0.666997, 0.000000
893, 0.667277, 0.000000
894, 0.668154, 0.000000
895, 0.668305, 0.000000
896, 0.668793, 0.000000
897, 0.670552, 0.000000
898, 0.671026, 0.000000
899, 0.671431, 0.000000
900, 0.672278, 0.000000
901, 0.673156, 0.000000
902, 0.674193, 0.000000
903, 0.674961, 0.000000
904, 0.675549, 0.000000
905, 0.680443, 0.000000
906, 0.682240, 0.000000
907, 0.684665, 0.000000
908, 0.687054, 0.000000
909, 0.689244, 0.000000
910, 0.691151, 0.000000
911, 0.693064, 0.000000
912, 0.694895, 0.000000
913, 0.696839, 0.000000
914, 0.696489, 0.000000
915, 0.696492, 0.000000
916, 0.695826, 0.000000
917, 0.695433, 0.000000
918, 0.695406, 0.000000
919, 0.695114, 0.000000
920, 0.694522, 0.000000
921, 0.694096, 0.000000
922, 0.694437, 0.000000
923, 0.694088, 0.000000
924, 0.694787, 0.000000
925, 0.695517, 0.000000
926, 0.696128, 0.000000
927, 0.696437, 0.000000
928, 0.696835, 0.000000
929, 0.697790, 0.000000
930, 0.691545, 0.000000
931, 0.688311, 0.000000
932, 0.686096, 0.000000
933, 0.683495, 0.000000
934, 0.681053, 0.000000
935, 0.678069, 0.000000
936, 0.675531, 0.000000
937, 0.673233, 0.000000
938, 0.671109, 0.000000
939, 0.672332, 0.000000
940, 0.674193, 0.000000
941, 0.675664, 0.000000
942, 0.677220, 0.000000
943, 0.678484, 0.000000
944, 0.679406, 0.000000
945, 0.680835, 0.000000
946, 0.681861, 0.000000
947, 0.682519, 0.000000
948, 0.683805, 0.000000
949, 0.684590, 0.000000
950, 0.685268, 0.000000
951, 0.685010, 0.000000
952, 0.685139, 0.000000
953, 0.684874, 0.000000
954, 0.684641, 0.000000
955, 0.685416, 0.000000
956, 0.685858, 0.000000
957, 0.686025, 0.000000
958, 0.685364, 0.000000
959, 0.685551, 0.000000
960, 0.686022, 0.000000
961, 0.686489, 0.000000
962, 0.687724, 0.000000
963, 0.688729, 0.000000
964, 0.688741, 0.000000
965, 0.689395, 0.000000
966, 0.689698, 0.000000
967, 0.690408, 0.000000
968, 0.690949, 0.000000
969, 0.690982, 0.000000
970, 0.691337, 0.000000
971, 0.691667, 0.000000
972, 0.692074, 0.000000
973, 0.692892, 0.000000
974, 0.693504, 0.000000
975, 0.694275, 0.000000
976, 0.694773, 0.000000
977, 0.695586, 0.000000
978, 0.696414, 0.000000
