The video is over!
The video is over!
The video is over!
The video is over!
The video is over!
The video is over!
The video is over!
The video is over!
   Frame Number   Queue Density Dynamic Density
            775        0.640022        0.000000
            776        0.639424        0.000000
            777        0.639183        0.000000
            778        0.637839        0.000000
            779        0.639407        0.000000
            780        0.640268        0.000000
            781        0.640321        0.000000
            782        0.640650        0.000000
            783        0.641922        0.000000
            784        0.642113        0.000000
            785        0.641787        0.000000
            786        0.640592        0.000000
            787        0.642637        0.000000
            788        0.639440        0.000000
            789        0.639176        0.000000
            790        0.639777        0.000000
            791        0.641772        0.000000
            792        0.641827        0.000000
            793        0.642553        0.000000
            794        0.641652        0.000000
            795        0.643878        0.000000
            796        0.640159        0.000000
            797        0.639936        0.000000
            798        0.640762        0.000000
            799        0.642649        0.000000
            800        0.642593        0.000000
            801        0.643778        0.000000
            802        0.642856        0.000000
            803        0.645413        0.000000
            804        0.641590        0.000000
            805        0.641491        0.000000
            806        0.642394        0.000000
            807        0.644266        0.000000
            808        0.644206        0.000000
            809        0.645339        0.000000
            810        0.644565        0.000000
            811        0.647275        0.000000
            812        0.643588        0.000000
            813        0.642576        0.000000
            814        0.643613        0.000000
            815        0.644673        0.000000
            816        0.644869        0.000000
            817        0.646548        0.000000
            818        0.647759        0.000000
            819        0.650388        0.000000
            820        0.646751        0.000000
            821        0.645684        0.000000
            822        0.646920        0.000000
            823        0.647642        0.000000
            824        0.649999        0.000000
            825        0.651395        0.000000
            826        0.652661        0.000000
            827        0.655141        0.000000
            828        0.651828        0.000000
            829        0.650471        0.000000
            830        0.651436        0.000000
            831        0.652207        0.000000
            832        0.655061        0.000000
            833        0.656145        0.000000
            834        0.657619        0.000000
            835        0.660003        0.000000
            836        0.656884        0.000000
            837        0.655540        0.000000
            838        0.656090        0.000000
            839        0.656668        0.000000
            840        0.659605        0.000000
            841        0.660966        0.000000
            842        0.662069        0.000000
            843        0.663643        0.000000
            844        0.660480        0.000000
            845        0.659275        0.000000
            846        0.659526        0.000000
            847        0.660748        0.000000
            848        0.662921        0.000000
            849        0.664814        0.000000
            850        0.664931        0.000000
            851        0.666624        0.000000
            852        0.663775        0.000000
            853        0.662360        0.000000
            854        0.662765        0.000000
            855        0.663846        0.000000
            856        0.665810        0.000000
            857        0.667674        0.000000
            858        0.668096        0.000000
            859        0.669858        0.000000
            860        0.666971        0.000000
            861        0.665423        0.000000
            862        0.665784        0.000000
            863        0.664664        0.000000
            864        0.665831        0.000000
            865        0.667713        0.000000
            866        0.668125        0.000000
            867        0.669715        0.000000
            868        0.670498        0.000000
            869        0.669320        0.000000
            870        0.669364        0.000000
            871        0.667525        0.000000
            872        0.668888        0.000000
            873        0.668915        0.000000
            874        0.669022        0.000000
            875        0.670231        0.000000
            876        0.671204        0.000000
            877        0.669997        0.000000
            878        0.669849        0.000000
            879        0.668258        0.000000
            880        0.669329        0.000000
            881        0.669142        0.000000
            882        0.669353        0.000000
            883        0.670499        0.000000
            884        0.671527        0.000000
            885        0.670314        0.000000
            886        0.670116        0.000000
            887        0.668323        0.000000
            888        0.669210        0.000000
            889        0.669477        0.000000
            890        0.669632        0.000000
            891        0.670896        0.000000
            892        0.671324        0.000000
            893        0.671360        0.000000
            894        0.671140        0.000000
            895        0.669943        0.000000
            896        0.670661        0.000000
            897        0.670323        0.000000
            898        0.672087        0.000000
            899        0.673030        0.000000
            900        0.673396        0.000000
            901        0.673368        0.000000
            902        0.673409        0.000000
            903        0.671900        0.000000
            904        0.672245        0.000000
            905        0.671978        0.000000
            906        0.673521        0.000000
            907        0.674568        0.000000
            908        0.674449        0.000000
            909        0.674778        0.000000
            910        0.674535        0.000000
            911        0.672832        0.000000
            912        0.672765        0.000000
            913        0.672665        0.000000
            914        0.673821        0.000000
            915        0.675282        0.000000
            916        0.674894        0.000000
            917        0.675277        0.000000
            918        0.675453        0.000000
            919        0.673982        0.000000
            920        0.673957        0.000000
            921        0.673825        0.000000
            922        0.675409        0.000000
            923        0.673548        0.000000
            924        0.673614        0.000000
            925        0.673548        0.000000
            926        0.674601        0.000000
            927        0.672608        0.000000
            928        0.673177        0.000000
            929        0.672899        0.000000
            930        0.674745        0.000000
            931        0.672998        0.000000
            932        0.672700        0.000000
            933        0.673479        0.000000
            934        0.674394        0.000000
            935        0.672243        0.000000
            936        0.673220        0.000000
            937        0.672673        0.000000
